         200    1.59234479718838e+01 
         400    1.57760393554193e+01 
         600    1.60730516540360e+01 
         800    1.58805066484997e+01 
        1000    1.58311047798197e+01 
        1200    1.58824463698895e+01 
        1400    1.57712427990087e+01 
        1600    1.58696721642829e+01 
        1800    1.57588872493609e+01 
        2000    1.59229024675181e+01 
        2200    1.57070640290969e+01 
        2400    1.57658145374825e+01 
        2600    1.59477146446840e+01 
        2800    1.62722077300647e+01 
        3000    1.61572731731620e+01 
        3200    1.61484833544078e+01 
        3400    1.61499284430599e+01 
        3600    1.61482833853096e+01 
        3800    1.57844852306356e+01 
        4000    1.62338675758000e+01 
        4200    1.57846039448893e+01 
        4400    1.57611622975348e+01 
        4600    1.59938802684605e+01 
        4800    1.59108120125741e+01 
        5000    1.58563041945755e+01 
        5200    1.60349341358857e+01 
        5400    1.59161429913249e+01 
        5600    1.56439895752709e+01 
        5800    1.60430235910419e+01 
        6000    1.60123554293483e+01 
        6200    1.57802227478562e+01 
        6400    1.60105745579387e+01 
        6600    1.58790563100639e+01 
        6800    1.59782856797692e+01 
        7000    1.59866110513342e+01 
        7200    1.56861745134756e+01 
        7400    1.59199407273703e+01 
        7600    1.59773045290078e+01 
        7800    1.60397363822476e+01 
        8000    1.60656263677564e+01 
        8200    1.58594281949801e+01 
        8400    1.57576798308237e+01 
        8600    1.57335309346977e+01 
        8800    1.60133497297661e+01 
        9000    1.58850927381109e+01 
        9200    1.60488491394079e+01 
        9400    1.58864057545782e+01 
        9600    1.57308310249586e+01 
        9800    1.57283196890284e+01 
       10000    1.56065119924432e+01 
       10200    1.57148859765739e+01 
       10400    1.58136636773741e+01 
       10600    1.60003797422663e+01 
       10800    1.58262557542639e+01 
       11000    1.58398846860308e+01 
       11200    1.55618553883612e+01 
       11400    1.57401180697317e+01 
       11600    1.55804615428427e+01 
       11800    1.61710732899026e+01 
       12000    1.58546288739423e+01 
       12200    1.57212014099691e+01 
       12400    1.56891064962360e+01 
       12600    1.54319586227173e+01 
       12800    1.57508201426657e+01 
       13000    1.60023544907095e+01 
       13200    1.60825369581235e+01 
       13400    1.60325590823385e+01 
       13600    1.59479609121431e+01 
       13800    1.60363605778877e+01 
       14000    1.60461302780151e+01 
       14200    1.58950300389066e+01 
       14400    1.61887645143668e+01 
       14600    1.58472648641378e+01 
       14800    1.54205211012543e+01 
       15000    1.57014366788137e+01 
       15200    1.58259239634679e+01 
       15400    1.56637293009486e+01 
       15600    1.59004487722894e+01 
       15800    1.58102783942835e+01 
       16000    1.59960154650104e+01 
       16200    1.61140512450978e+01 
       16400    1.56520721571434e+01 
       16600    1.59317558125980e+01 
       16800    1.60633755756939e+01 
       17000    1.59163618486378e+01 
       17200    1.58014612711991e+01 
       17400    1.59044053989871e+01 
       17600    1.57542686170947e+01 
       17800    1.59151168928130e+01 
       18000    1.60214714121662e+01 
       18200    1.56985195643993e+01 
       18400    1.60404896097753e+01 
       18600    1.58640240793068e+01 
       18800    1.60490378043881e+01 
       19000    1.59105138085953e+01 
       19200    1.59537129469408e+01 
       19400    1.58659955211294e+01 
       19600    1.63194941044616e+01 
       19800    1.60484269878539e+01 
       20000    1.61663430975756e+01 
       20200    1.61639962042525e+01 
       20400    1.60095491854324e+01 
       20600    1.61753002356252e+01 
       20800    1.59568007070053e+01 
       21000    1.59937761270241e+01 
       21200    1.61407862941235e+01 
       21400    1.61855743914195e+01 
       21600    1.59724909762272e+01 
       21800    1.59918642801200e+01 
       22000    1.61086401285717e+01 
       22200    1.60105391031949e+01 
       22400    1.61349083961140e+01 
       22600    1.62714335462104e+01 
       22800    1.63172424646368e+01 
       23000    1.62375226566538e+01 
       23200    1.61093528405606e+01 
       23400    1.59266616694453e+01 
       23600    1.60522047427599e+01 
       23800    1.58003670725578e+01 
       24000    1.59241154584549e+01 
       24200    1.57564152312233e+01 
       24400    1.60672696466252e+01 
       24600    1.60625536003256e+01 
       24800    1.57044767562707e+01 
       25000    1.59214260999860e+01 
       25200    1.61672943892871e+01 
       25400    1.60388236557809e+01 
       25600    1.60585770158883e+01 
       25800    1.59754290069508e+01 
       26000    1.61230598725806e+01 
       26200    1.60844489889697e+01 
       26400    1.58810243523354e+01 
       26600    1.60214134462089e+01 
       26800    1.60957442182366e+01 
       27000    1.59838812038341e+01 
       27200    1.57960128618256e+01 
       27400    1.58256435886906e+01 
       27600    1.62404205940573e+01 
       27800    1.64384453205875e+01 
       28000    1.62361997962108e+01 
       28200    1.61834954613267e+01 
       28400    1.63445977081806e+01 
       28600    1.63011042409463e+01 
       28800    1.61297668449445e+01 
       29000    1.58934110599939e+01 
       29200    1.61604554225076e+01 
       29400    1.60783730938684e+01 
       29600    1.60205530807756e+01 
       29800    1.61300008499949e+01 
       30000    1.59497889224780e+01 
       30200    1.60386483959511e+01 
       30400    1.60253432466714e+01 
       30600    1.60111262449598e+01 
       30800    1.60561305186045e+01 
       31000    1.58988794496220e+01 
       31200    1.61758299202451e+01 
       31400    1.64097433229136e+01 
       31600    1.59279834208563e+01 
       31800    1.61924004480182e+01 
       32000    1.62361702913633e+01 
       32200    1.62147698665785e+01 
       32400    1.62434549966509e+01 
       32600    1.59283850645703e+01 
       32800    1.59361232827675e+01 
       33000    1.59263220291291e+01 
       33200    1.60967410973103e+01 
       33400    1.60833630981267e+01 
       33600    1.62101666122952e+01 
       33800    1.60519547580716e+01 
       34000    1.60203956379944e+01 
       34200    1.59087692894345e+01 
       34400    1.61492488169750e+01 
       34600    1.60150333907021e+01 
       34800    1.63483182369360e+01 
       35000    1.60348055553873e+01 
       35200    1.61271867470489e+01 
       35400    1.59819052651130e+01 
       35600    1.60460766247766e+01 
       35800    1.61749693837872e+01 
       36000    1.61229950469685e+01 
       36200    1.61867172017978e+01 
       36400    1.61517686676113e+01 
       36600    1.59183355676192e+01 
       36800    1.58104136485545e+01 
       37000    1.59622998613326e+01 
       37200    1.61408227019645e+01 
       37400    1.58861012003201e+01 
       37600    1.59003771478824e+01 
       37800    1.60209266782131e+01 
       38000    1.58494922316375e+01 
       38200    1.58200233642410e+01 
       38400    1.60225215944322e+01 
       38600    1.58538309712917e+01 
       38800    1.60478387341083e+01 
       39000    1.58055351237403e+01 
       39200    1.59251955734746e+01 
       39400    1.58678639064949e+01 
       39600    1.59496889685361e+01 
       39800    1.58977526003004e+01 
       40000    1.57468176215335e+01 
       40200    1.57867631559036e+01 
       40400    1.58463840855436e+01 
       40600    1.60765289280810e+01 
       40800    1.60975508100656e+01 
       41000    1.60371245553330e+01 
       41200    1.60290878651645e+01 
       41400    1.57982752554103e+01 
       41600    1.59994877494166e+01 
       41800    1.61171068367245e+01 
       42000    1.60091673821106e+01 
       42200    1.58074661446301e+01 
       42400    1.60093155240233e+01 
       42600    1.59254206965893e+01 
       42800    1.61544998728037e+01 
       43000    1.60080216035901e+01 
       43200    1.57447800203385e+01 
       43400    1.60652154893093e+01 
       43600    1.60235078909699e+01 
       43800    1.60286489779776e+01 
       44000    1.60040395790922e+01 
       44200    1.60648146651373e+01 
       44400    1.61556123637711e+01 
       44600    1.62014411786861e+01 
       44800    1.61816212653411e+01 
       45000    1.58932939448524e+01 
       45200    1.59225649568013e+01 
       45400    1.59047369980672e+01 
       45600    1.60756872220844e+01 
       45800    1.59868535747471e+01 
       46000    1.59446856362104e+01 
       46200    1.62602541359371e+01 
       46400    1.61738693874695e+01 
       46600    1.60314963048178e+01 
       46800    1.61288935065081e+01 
       47000    1.60943120487777e+01 
       47200    1.59810816192731e+01 
       47400    1.62818271463252e+01 
       47600    1.62779421549488e+01 
       47800    1.61170677386452e+01 
       48000    1.60175554071185e+01 
       48200    1.61213035945596e+01 
       48400    1.61092319508010e+01 
       48600    1.60225945421198e+01 
       48800    1.59446223916160e+01 
       49000    1.61044088807960e+01 
       49200    1.60636758224618e+01 
       49400    1.57207867844305e+01 
       49600    1.60832027505281e+01 
       49800    1.58727635894706e+01 
       50000    1.62834933277375e+01 
       50200    1.62080774532146e+01 
       50400    1.59267771451694e+01 
       50600    1.58906271372714e+01 
       50800    1.58549150733675e+01 
       51000    1.60940587475327e+01 
       51200    1.58987387531669e+01 
       51400    1.59139204291199e+01 
       51600    1.57895493353458e+01 
       51800    1.57603562015846e+01 
       52000    1.58436127038164e+01 
       52200    1.57011660877664e+01 
       52400    1.58704128928357e+01 
       52600    1.59811518343784e+01 
       52800    1.58827748041678e+01 
       53000    1.57207838606040e+01 
       53200    1.57311463791653e+01 
       53400    1.57872526034483e+01 
       53600    1.58029566366780e+01 
       53800    1.57330022401967e+01 
       54000    1.56592316194835e+01 
       54200    1.56416652307711e+01 
       54400    1.58628526364663e+01 
       54600    1.58022425393175e+01 
       54800    1.53095890888532e+01 
       55000    1.58305873988766e+01 
       55200    1.57718357904121e+01 
       55400    1.59530711676469e+01 
       55600    1.60296473279030e+01 
       55800    1.56459428977430e+01 
       56000    1.57420092638726e+01 
       56200    1.57740893383273e+01 
       56400    1.57317357632618e+01 
       56600    1.59251125139545e+01 
       56800    1.58015041878534e+01 
       57000    1.57030556233360e+01 
       57200    1.58210660144347e+01 
       57400    1.59027521232695e+01 
       57600    1.56675748979353e+01 
       57800    1.56784402983498e+01 
       58000    1.56927675174982e+01 
       58200    1.57749091325333e+01 
       58400    1.57279596697287e+01 
       58600    1.58545303305300e+01 
       58800    1.61031489078410e+01 
       59000    1.54850468827673e+01 
       59200    1.56552538980768e+01 
       59400    1.56324384115327e+01 
       59600    1.55101283209744e+01 
       59800    1.56896682390757e+01 
       60000    1.58031368553533e+01 
       60200    1.61162457075770e+01 
       60400    1.58839003780276e+01 
       60600    1.60135159165180e+01 
       60800    1.58848515079521e+01 
       61000    1.58904203649533e+01 
       61200    1.59338639214167e+01 
       61400    1.58439012499736e+01 
       61600    1.57196383936771e+01 
       61800    1.59716977986357e+01 
       62000    1.62296191348978e+01 
       62200    1.57180163342632e+01 
       62400    1.59191884286929e+01 
       62600    1.59542465974574e+01 
       62800    1.58025313156426e+01 
       63000    1.58809960912937e+01 
       63200    1.56810851407647e+01 
       63400    1.59609727731815e+01 
       63600    1.60956628946204e+01 
       63800    1.59160765121907e+01 
       64000    1.59605766476995e+01 
       64200    1.57224665338526e+01 
       64400    1.56952593983586e+01 
       64600    1.57974795052211e+01 
       64800    1.57508055513691e+01 
       65000    1.58611413590830e+01 
       65200    1.57092361114339e+01 
       65400    1.58183087690968e+01 
       65600    1.58320509013033e+01 
       65800    1.60640972857748e+01 
       66000    1.58197062320919e+01 
       66200    1.58355282725528e+01 
       66400    1.57156773995170e+01 
       66600    1.57447267303001e+01 
       66800    1.57287780074993e+01 
       67000    1.57590835859150e+01 
       67200    1.59109688612765e+01 
       67400    1.58932009435659e+01 
       67600    1.58883031458646e+01 
       67800    1.60171741196687e+01 
       68000    1.58265122347038e+01 
       68200    1.60363028191437e+01 
       68400    1.60091486198350e+01 
       68600    1.61484005971635e+01 
       68800    1.59698796255933e+01 
       69000    1.61324531768562e+01 
       69200    1.59831224897281e+01 
       69400    1.61797023204093e+01 
       69600    1.60492551693627e+01 
       69800    1.61614897198286e+01 
       70000    1.58154314297041e+01 
       70200    1.57980312200361e+01 
       70400    1.59022602349055e+01 
       70600    1.60045885328956e+01 
       70800    1.60776118483859e+01 
       71000    1.58901103185141e+01 
       71200    1.59191761534254e+01 
       71400    1.60116343790898e+01 
       71600    1.58737945153606e+01 
       71800    1.59466189779079e+01 
       72000    1.59006272959407e+01 
       72200    1.59898617165653e+01 
       72400    1.59009664446858e+01 
       72600    1.59461211815241e+01 
       72800    1.57801552796409e+01 
       73000    1.58826202981104e+01 
       73200    1.60337118396736e+01 
       73400    1.60961352134163e+01 
       73600    1.60103692149321e+01 
       73800    1.58925806403963e+01 
       74000    1.59241354256460e+01 
       74200    1.62108967620898e+01 
       74400    1.63116222868305e+01 
       74600    1.60726602430477e+01 
       74800    1.62243578426031e+01 
       75000    1.60818066601061e+01 
       75200    1.60441058190939e+01 
       75400    1.61313180583017e+01 
       75600    1.59718531812443e+01 
       75800    1.60474505328111e+01 
       76000    1.59299900635392e+01 
       76200    1.60224875739728e+01 
       76400    1.60691157099685e+01 
       76600    1.61432364647746e+01 
       76800    1.59657871253824e+01 
       77000    1.61011039286833e+01 
       77200    1.58876755080617e+01 
       77400    1.61775531381555e+01 
       77600    1.63772625425756e+01 
       77800    1.58628162768584e+01 
       78000    1.59848105963041e+01 
       78200    1.60590031203601e+01 
       78400    1.60614885377820e+01 
       78600    1.62520886858241e+01 
       78800    1.61574630005615e+01 
       79000    1.61240489290422e+01 
       79200    1.60111429549129e+01 
       79400    1.61853315312225e+01 
       79600    1.59096146911399e+01 
       79800    1.59300634347921e+01 
       80000    1.59679570488667e+01 
       80200    1.59558496125284e+01 
       80400    1.61095253131846e+01 
       80600    1.60693672638947e+01 
       80800    1.59485444081505e+01 
       81000    1.59841031146351e+01 
       81200    1.60680761764840e+01 
       81400    1.60414347356468e+01 
       81600    1.60934148627126e+01 
       81800    1.60862135424190e+01 
       82000    1.60194709661577e+01 
       82200    1.61771442627776e+01 
       82400    1.61571173753110e+01 
       82600    1.60062785576518e+01 
       82800    1.62350390959668e+01 
       83000    1.63279215221920e+01 
       83200    1.60674231849554e+01 
       83400    1.60874157158922e+01 
       83600    1.62041387873483e+01 
       83800    1.60809355148487e+01 
       84000    1.58968483209310e+01 
       84200    1.59490448117565e+01 
       84400    1.58685364253882e+01 
       84600    1.59277114720777e+01 
       84800    1.57347406242024e+01 
       85000    1.57009663881339e+01 
       85200    1.61147524245853e+01 
       85400    1.59310624338213e+01 
       85600    1.58118585506673e+01 
       85800    1.60451240571988e+01 
       86000    1.60669489896244e+01 
       86200    1.60487215281813e+01 
       86400    1.59475023737922e+01 
       86600    1.59915459216025e+01 
       86800    1.59651315263471e+01 
       87000    1.60466311837456e+01 
       87200    1.59191090271592e+01 
       87400    1.60108482586797e+01 
       87600    1.58606008133474e+01 
       87800    1.57610062249765e+01 
       88000    1.59573182355856e+01 
       88200    1.62416507299203e+01 
       88400    1.59317802654298e+01 
       88600    1.58495944034326e+01 
       88800    1.60228351402104e+01 
       89000    1.58764105139235e+01 
       89200    1.60548554093785e+01 
       89400    1.60816479225646e+01 
       89600    1.60132105473011e+01 
       89800    1.60053112824752e+01 
       90000    1.59252029423738e+01 
       90200    1.58933000321899e+01 
       90400    1.59397049392385e+01 
       90600    1.59974879374273e+01 
       90800    1.59216064486673e+01 
       91000    1.58278478575045e+01 
       91200    1.57432424248840e+01 
       91400    1.60518751871482e+01 
       91600    1.60648839976294e+01 
       91800    1.57711739995803e+01 
       92000    1.58289379433279e+01 
       92200    1.60945448132695e+01 
       92400    1.60730885409605e+01 
       92600    1.62179400171406e+01 
       92800    1.59760010095478e+01 
       93000    1.59945575444286e+01 
       93200    1.59052474061708e+01 
       93400    1.57232009534421e+01 
       93600    1.58892499426218e+01 
       93800    1.60922620287674e+01 
       94000    1.60007460317203e+01 
       94200    1.59678103432705e+01 
       94400    1.59806939172054e+01 
       94600    1.57634375010336e+01 
       94800    1.57713052460117e+01 
       95000    1.59573461301707e+01 
       95200    1.58608407721879e+01 
       95400    1.59796260684755e+01 
       95600    1.62709269726425e+01 
       95800    1.58885350245149e+01 
       96000    1.61025790837957e+01 
       96200    1.59701638216966e+01 
       96400    1.59270019122500e+01 
       96600    1.61768388857863e+01 
       96800    1.61045508885077e+01 
       97000    1.60525791861849e+01 
       97200    1.59092033178604e+01 
       97400    1.61814383622330e+01 
       97600    1.62246080893402e+01 
       97800    1.61019023130010e+01 
       98000    1.62582921998969e+01 
       98200    1.61718308599121e+01 
       98400    1.60735456546115e+01 
       98600    1.57767808907138e+01 
       98800    1.58741137321045e+01 
       99000    1.60397743114421e+01 
       99200    1.60318905011223e+01 
       99400    1.59360386547393e+01 
       99600    1.58331591656024e+01 
       99800    1.56153945080134e+01 
      100000    1.56365635214376e+01 
      100200    1.57721498998125e+01 
      100400    1.57051484234518e+01 
      100600    1.58521079427465e+01 
      100800    1.59643143173023e+01 
      101000    1.61701546693702e+01 
      101200    1.57900811147713e+01 
      101400    1.58358148188032e+01 
      101600    1.58888605446894e+01 
      101800    1.61553931420646e+01 
      102000    1.59646975880477e+01 
      102200    1.57845316781844e+01 
      102400    1.56251848821463e+01 
      102600    1.58952672744190e+01 
      102800    1.57402734277134e+01 
      103000    1.57861387519247e+01 
      103200    1.58523479361009e+01 
      103400    1.59717550053237e+01 
      103600    1.58245528966459e+01 
      103800    1.57825896802528e+01 
      104000    1.58170423317900e+01 
      104200    1.58452679586300e+01 
      104400    1.55669377862114e+01 
      104600    1.59616694106889e+01 
      104800    1.59460856243243e+01 
      105000    1.58650283903007e+01 
      105200    1.57995114876566e+01 
      105400    1.60361501442502e+01 
      105600    1.59355739955122e+01 
      105800    1.59804197032858e+01 
      106000    1.58795284119634e+01 
      106200    1.60133421868614e+01 
      106400    1.57554914032385e+01 
      106600    1.58259759128754e+01 
      106800    1.58616017894042e+01 
      107000    1.56070425212002e+01 
      107200    1.56442475860649e+01 
      107400    1.57461382946677e+01 
      107600    1.58321378556267e+01 
      107800    1.58453356359534e+01 
      108000    1.59647124270960e+01 
      108200    1.56892074522134e+01 
      108400    1.58740201186176e+01 
      108600    1.58878085679344e+01 
      108800    1.57364081722865e+01 
      109000    1.57920957108252e+01 
      109200    1.56131768922781e+01 
      109400    1.58915366923615e+01 
      109600    1.60785930181870e+01 
      109800    1.58791045449143e+01 
      110000    1.59570753479624e+01 
      110200    1.62610155165897e+01 
      110400    1.62017580241870e+01 
      110600    1.57030952074852e+01 
      110800    1.59470987878348e+01 
      111000    1.60218787968281e+01 
      111200    1.59292999957204e+01 
      111400    1.57983781863940e+01 
      111600    1.59629161647563e+01 
      111800    1.58529278687878e+01 
      112000    1.57942174622023e+01 
      112200    1.59349472162620e+01 
      112400    1.59783739847123e+01 
      112600    1.60374997936490e+01 
      112800    1.60157704492934e+01 
      113000    1.61382747034021e+01 
      113200    1.61140765141769e+01 
      113400    1.58526101379337e+01 
      113600    1.61161144925531e+01 
      113800    1.60806827153374e+01 
      114000    1.60970287292953e+01 
      114200    1.58113795587269e+01 
      114400    1.58745396363644e+01 
      114600    1.59087452595426e+01 
      114800    1.59516049456958e+01 
      115000    1.61248290995745e+01 
      115200    1.61089563355054e+01 
      115400    1.60111830827822e+01 
      115600    1.60690342571848e+01 
      115800    1.64341089350708e+01 
      116000    1.61495126117691e+01 
      116200    1.60918576358315e+01 
      116400    1.61220105727071e+01 
      116600    1.60031169651450e+01 
      116800    1.59397781255687e+01 
      117000    1.59301103518283e+01 
      117200    1.58716630345296e+01 
      117400    1.59825114650602e+01 
      117600    1.59042193427494e+01 
      117800    1.57500660684598e+01 
      118000    1.58251984343440e+01 
      118200    1.58258784735012e+01 
      118400    1.57404214331788e+01 
      118600    1.59421589785201e+01 
      118800    1.59862480747877e+01 
      119000    1.59688074190922e+01 
      119200    1.61063414606986e+01 
      119400    1.59856633762845e+01 
      119600    1.58597289847312e+01 
      119800    1.60610411657929e+01 
      120000    1.61688874625002e+01 
      120200    1.58651346566853e+01 
      120400    1.60310863029976e+01 
      120600    1.62156791212354e+01 
      120800    1.62769494834417e+01 
      121000    1.61926395329236e+01 
      121200    1.60481346769787e+01 
      121400    1.60542211749720e+01 
      121600    1.60346615323464e+01 
      121800    1.61564078904376e+01 
      122000    1.61596054565957e+01 
      122200    1.61856039227465e+01 
      122400    1.62415010825539e+01 
      122600    1.61377595743769e+01 
      122800    1.61942587669760e+01 
      123000    1.59961818903099e+01 
      123200    1.59764980622762e+01 
      123400    1.59502400716092e+01 
      123600    1.60555712329784e+01 
      123800    1.59694045171134e+01 
      124000    1.59446401994259e+01 
      124200    1.59331258855921e+01 
      124400    1.62323676357820e+01 
      124600    1.61185564370835e+01 
      124800    1.60949180317197e+01 
      125000    1.61213771634409e+01 
      125200    1.61028809576957e+01 
      125400    1.63327111866038e+01 
      125600    1.62633337031176e+01 
      125800    1.60767860048383e+01 
      126000    1.60548434081204e+01 
      126200    1.61078710486490e+01 
      126400    1.60277984151031e+01 
      126600    1.60814025260958e+01 
      126800    1.58369911182161e+01 
      127000    1.61028597701533e+01 
      127200    1.60667160517847e+01 
      127400    1.58257086251674e+01 
      127600    1.58850465933843e+01 
      127800    1.57888323988972e+01 
      128000    1.59248721155012e+01 
      128200    1.58929738837787e+01 
      128400    1.59789818497698e+01 
      128600    1.62382856245660e+01 
      128800    1.59301646226506e+01 
      129000    1.59854510843127e+01 
      129200    1.61538390412544e+01 
      129400    1.61948851911573e+01 
      129600    1.60614861639969e+01 
      129800    1.63393960194787e+01 
      130000    1.62169585430581e+01 
      130200    1.62072150406129e+01 
      130400    1.62377682655106e+01 
      130600    1.60177407242853e+01 
      130800    1.63092982136422e+01 
      131000    1.61864993841810e+01 
      131200    1.58140497590092e+01 
      131400    1.59493840533046e+01 
      131600    1.60703488309816e+01 
      131800    1.59739478740375e+01 
      132000    1.61219492692423e+01 
      132200    1.60365426548990e+01 
      132400    1.60126691420692e+01 
      132600    1.58541926655615e+01 
      132800    1.58950967251023e+01 
      133000    1.61717197343103e+01 
      133200    1.58458416669309e+01 
      133400    1.58478503218559e+01 
      133600    1.56541744298200e+01 
      133800    1.61691097209893e+01 
      134000    1.59432089512454e+01 
      134200    1.57972980030524e+01 
      134400    1.57813835787720e+01 
      134600    1.58353671328202e+01 
      134800    1.57808183915972e+01 
      135000    1.57441140177783e+01 
      135200    1.55552959442852e+01 
      135400    1.56327905945282e+01 
      135600    1.55119867929638e+01 
      135800    1.56533975466937e+01 
      136000    1.57036501968140e+01 
      136200    1.55859559522522e+01 
      136400    1.58008380827675e+01 
      136600    1.59176078357826e+01 
      136800    1.61857602156249e+01 
      137000    1.56779627950954e+01 
      137200    1.57578718699255e+01 
      137400    1.56366544157022e+01 
      137600    1.58379476287886e+01 
      137800    1.59693869218984e+01 
      138000    1.59698096165638e+01 
      138200    1.60611752138509e+01 
      138400    1.58226924785730e+01 
      138600    1.58663987193335e+01 
      138800    1.58972896917442e+01 
      139000    1.60516074075271e+01 
      139200    1.61269099196542e+01 
      139400    1.61304097510180e+01 
      139600    1.60917585978757e+01 
      139800    1.60714607963170e+01 
      140000    1.62509420175836e+01 
      140200    1.59728500819602e+01 
      140400    1.57992842831569e+01 
      140600    1.59428025615808e+01 
      140800    1.57988571469362e+01 
      141000    1.56812395868010e+01 
      141200    1.56076438329416e+01 
      141400    1.58515390742762e+01 
      141600    1.61114632730049e+01 
      141800    1.62095735990609e+01 
      142000    1.60033737508102e+01 
      142200    1.60001641554856e+01 
      142400    1.61719240634339e+01 
      142600    1.63418887570819e+01 
      142800    1.59517866102444e+01 
      143000    1.60759740007358e+01 
      143200    1.58750896508248e+01 
      143400    1.60140647584859e+01 
      143600    1.60446957133042e+01 
      143800    1.59952164112782e+01 
      144000    1.59473634841725e+01 
      144200    1.61630654056726e+01 
      144400    1.62891689827461e+01 
      144600    1.59127525770593e+01 
      144800    1.59866277492800e+01 
      145000    1.61013638336562e+01 
      145200    1.61824471839734e+01 
      145400    1.60152951992749e+01 
      145600    1.60668659131462e+01 
      145800    1.60316027498204e+01 
      146000    1.58423754494844e+01 
      146200    1.59182225663837e+01 
      146400    1.57740372890784e+01 
      146600    1.58182777566234e+01 
      146800    1.58265106433047e+01 
      147000    1.59160405836293e+01 
      147200    1.58509338468157e+01 
      147400    1.56389218928369e+01 
      147600    1.59695165242821e+01 
      147800    1.57646819569613e+01 
      148000    1.58928827437566e+01 
      148200    1.60228510211488e+01 
      148400    1.59819044031255e+01 
      148600    1.60753333401468e+01 
      148800    1.59648727293030e+01 
      149000    1.62295653795639e+01 
      149200    1.60713451084343e+01 
      149400    1.60399515480012e+01 
      149600    1.61047126783995e+01 
      149800    1.60020320492143e+01 
      150000    1.58523813299220e+01 
      150200    1.60106016728575e+01 
      150400    1.62239934870272e+01 
      150600    1.59265575695496e+01 
      150800    1.59865536197015e+01 
      151000    1.58406826595638e+01 
      151200    1.57739649772455e+01 
      151400    1.59154217102407e+01 
      151600    1.60278338180287e+01 
      151800    1.59943310795137e+01 
      152000    1.60408789727849e+01 
      152200    1.59981049249112e+01 
      152400    1.60714210654922e+01 
      152600    1.61653172450481e+01 
      152800    1.60226559824414e+01 
      153000    1.60352801494191e+01 
      153200    1.61604293379067e+01 
      153400    1.58521767603123e+01 
      153600    1.61807066177987e+01 
      153800    1.60652255546233e+01 
      154000    1.58619681887460e+01 
      154200    1.57887950439146e+01 
      154400    1.58722055097305e+01 
      154600    1.58274143901774e+01 
      154800    1.57311682898624e+01 
      155000    1.57377194622913e+01 
