     3.05000     6.19822     0.33179
     3.19000     4.58763     0.21987
     3.33000     3.26994     0.09995
     3.47000     2.31689     0.04934
     3.61000     1.78188     0.04008
     3.75000     1.58444     0.03261
     3.89000     1.51810     0.02650
     4.03000     1.56660     0.02639
     4.17000     1.73525     0.02787
     4.31000     2.00982     0.03685
     4.45000     2.33991     0.03534
     4.59000     2.65901     0.03648
     4.73000     2.98283     0.04473
     4.87000     3.24249     0.05005
     5.01000     3.49180     0.04982
     5.15000     3.72249     0.05304
     5.29000     3.93445     0.06192
     5.43000     4.15924     0.06670
     5.57000     4.36232     0.06880
     5.71000     4.56614     0.07565
     5.85000     4.78105     0.08192
     5.99000     5.00989     0.08007
     6.13000     5.24180     0.08133
     6.27000     5.48294     0.08785
     6.41000     5.77450     0.09463
     6.55000     6.05584     0.09833
     6.69000     6.30722     0.10730
     6.83000     6.56589     0.11947
     6.97000     6.85418     0.11824
     7.11000     7.10612     0.12016
     7.25000     7.30964     0.12919
     7.39000     7.49614     0.13387
     7.53000     7.66457     0.13386
     7.67000     7.79092     0.13675
     7.81000     7.86787     0.14377
     7.95000     7.92034     0.14667
     8.09000     7.95637     0.14746
     8.23000     8.02027     0.15068
     8.37000     8.14876     0.15407
     8.51000     8.28239     0.15407
     8.65000     8.40546     0.15514
     8.79000     8.50604     0.15863
     8.93000     8.56741     0.16090
     9.07000     8.60536     0.16146
     9.21000     8.67195     0.16325
     9.35000     8.74757     0.16638
     9.49000     8.82095     0.16713
     9.63000     8.91208     0.16790
     9.77000     8.99853     0.17026
     9.91000     9.08041     0.17160
    10.05000     9.16151     0.17176
    10.19000     9.24102     0.17262
    10.33000     9.32752     0.17440
    10.47000     9.40936     0.17478
    10.61000     9.51227     0.17517
    10.75000     9.61932     0.17672
    10.89000     9.74740     0.17945
    11.03000     9.88048     0.18057
    11.17000     9.99460     0.18209
    11.31000    10.10371     0.18506
    11.45000    10.23181     0.18523
    11.59000    10.35178     0.18530
    11.73000    10.47815     0.18659
    11.87000    10.64006     0.18800
    12.01000    10.79765     0.18816
    12.15000    10.94805     0.18873
    12.29000    11.13893     0.19034
    12.43000    11.32116     0.19042
    12.57000    11.51384     0.19043
    12.71000    11.70119     0.19115
    12.85000    11.86726     0.19215
    12.99000    12.02601     0.19228
    13.13000    12.18855     0.19262
    13.27000    12.31633     0.19368
    13.41000    12.44082     0.19434
    13.55000    12.57229     0.19450
    13.69000    12.69762     0.19510
    13.83000    12.80746     0.19636
    13.97000    12.89311     0.19677
    14.11000    12.98102     0.19709
    14.25000    13.07601     0.19831
    14.39000    13.14768     0.20021
    14.53000    13.19662     0.20083
    14.67000    13.24229     0.20178
    14.81000    13.29892     0.20490
    14.95000    13.36536     0.20769
    15.09000    13.44310     0.20880
    15.23000    13.50491     0.21132
    15.37000    13.56704     0.21357
    15.51000    13.58727     0.21339
    15.65000    13.62275     0.21375
    15.79000    13.64080     0.21500
    15.93000    13.68621     0.21555
    16.07000    13.75542     0.21567
    16.21000    13.80934     0.21621
    16.35000    13.85364     0.21726
    16.49000    13.89945     0.21763
    16.63000    13.93525     0.21792
    16.77000    13.98038     0.21898
    16.91000    14.01804     0.22046
    17.05000    14.06061     0.22095
    17.19000    14.08377     0.22167
    17.33000    14.12167     0.22340
    17.47000    14.13378     0.22406
    17.61000    14.15579     0.22433
    17.75000    14.17302     0.22520
    17.89000    14.19164     0.22587
    18.03000    14.19346     0.22586
    18.17000    14.19361     0.22607
    18.31000    14.21175     0.22683
    18.45000    14.22766     0.22745
    18.59000    14.23579     0.22764
    18.73000    14.24699     0.22813
    18.87000    14.27259     0.22889
    19.01000    14.30335     0.22908
    19.15000    14.34099     0.22928
    19.29000    14.37412     0.22989
    19.43000    14.39856     0.23023
    19.57000    14.43925     0.23032
    19.71000    14.47628     0.23061
    19.85000    14.48003     0.23116
    19.99000    14.48992     0.23137
    20.13000    14.50645     0.23150
    20.27000    14.51407     0.23188
    20.41000    14.53855     0.23222
    20.55000    14.54737     0.23229
    20.69000    14.55678     0.23247
    20.83000    14.56012     0.23299
    20.97000    14.56900     0.23332
    21.11000    14.55731     0.23344
    21.25000    14.57315     0.23387
    21.39000    14.55902     0.23454
    21.53000    14.53646     0.23473
    21.67000    14.51404     0.23491
    21.81000    14.51346     0.23544
    21.95000    14.51560     0.23569
    22.09000    14.52225     0.23577
    22.23000    14.50336     0.23599
    22.37000    14.49671     0.23634
    22.51000    14.48981     0.23643
    22.65000    14.49684     0.23652
    22.79000    14.49351     0.23684
    22.93000    14.50163     0.23720
    23.07000    14.48877     0.23729
    23.21000    14.48811     0.23747
    23.35000    14.49255     0.23783
    23.49000    14.49441     0.23793
    23.63000    14.49551     0.23801
    23.77000    14.50282     0.23832
    23.91000    14.51958     0.23880
    24.05000    14.53217     0.23896
    24.19000    14.52126     0.23915
    24.33000    14.52068     0.23962
    24.47000    14.52077     0.23981
    24.61000    14.52360     0.23989
    24.75000    14.51765     0.24013
    24.89000    14.50678     0.24041
    25.03000    14.50598     0.24047
    25.17000    14.51446     0.24057
    25.31000    14.51161     0.24086
    25.45000    14.51870     0.24107
    25.59000    14.52138     0.24113
    25.73000    14.51008     0.24130
    25.87000    14.50257     0.24163
    26.01000    14.50644     0.24175
    26.15000    14.50718     0.24184
    26.29000    14.49893     0.24211
    26.43000    14.47991     0.24234
    26.57000    14.47081     0.24240
    26.71000    14.46165     0.24255
    26.85000    14.45048     0.24288
    26.99000    14.45610     0.24304
    27.13000    14.45221     0.24312
    27.27000    14.43592     0.24337
    27.41000    14.43637     0.24366
    27.55000    14.42812     0.24374
    27.69000    14.44015     0.24388
    27.83000    14.44895     0.24426
    27.97000    14.44591     0.24447
    28.11000    14.42526     0.24454
    28.25000    14.40299     0.24477
    28.39000    14.40930     0.24511
    28.53000    14.41936     0.24521
    28.67000    14.41774     0.24532
    28.81000    14.42336     0.24566
    28.95000    14.41964     0.24589
    29.09000    14.41551     0.24596
    29.23000    14.41339     0.24616
